8.897,-20.938,-3.072
8.252,-20.981,-3.078
7.593,-20.985,3.131
6.943,-20.962,3.105
6.327,-20.887,3.051
5.708,-20.796,3.027
5.13,-20.685,2.949
4.54,-20.534,2.955
3.893,-20.384,2.865
3.398,-20.212,2.817
3.03,-20.068,2.788
3.041,-20.023,-3.097
2.379,-20.022,-3.127
1.71,-20.011,-3.077
1.049,-20.005,-3.193
0.378,-19.897,2.99
-0.285,-19.751,2.947
-0.957,-19.642,-3.192
-1.615,-19.576,-3.167
-2.236,-19.503,3.045
-2.842,-19.394,2.986
-3.579,-19.26,3.031
-4.153,-19.143,2.977
-4.812,-19.068,3.077
-5.503,-18.999,2.971
-6.151,-18.866,3.067
-6.822,-18.787,3.033
-7.477,-18.7,-3.203
-8.141,-18.628,3.026
-8.814,-18.526,3.023
-9.287,-18.457,-3.199
-9.291,-18.432,2.635
-9.292,-18.443,2.043
-9.327,-18.36,1.536
-9.312,-17.692,1.59
-9.339,-17.038,1.637
-9.381,-16.395,1.673
-9.313,-15.746,1.73
-9.287,-14.976,1.771
-9.256,-14.351,1.864
-9.186,-14.316,1.527
-9.064,-13.781,1.472
-8.918,-13.123,1.562
-8.828,-12.505,1.63
-8.79,-11.937,1.686
-8.744,-11.78,1.673
-8.65,-11.501,1.249
-8.417,-10.918,1.238
-8.231,-10.335,1.444
-8.109,-9.71,1.443
-8.006,-9.083,1.48
-7.899,-8.452,1.448
-7.804,-7.832,1.501
-7.727,-7.218,1.59
-7.689,-6.592,1.541
-7.597,-6.016,1.502
-7.497,-5.416,1.483
-7.377,-4.825,1.456
-7.259,-4.192,1.476
-7.131,-3.532,1.435
-7.017,-2.914,1.516
-6.963,-2.264,1.581
-6.954,-1.589,1.611
-6.924,-0.93,1.562
-6.889,-0.261,1.558
-6.773,0.396,1.448
-6.701,0.785,1.465
-6.659,0.813,0.967
-6.621,0.833,0.374
-6.543,0.836,-0.112
-6.08,0.783,-0.148
-5.407,0.698,-0.123
-4.741,0.641,-0.109
-4.068,0.603,-0.023
-3.434,0.579,-0.083
-2.792,0.556,0.011
-2.163,0.545,-0.057
-1.527,0.519,-0.024
-0.888,0.512,0.007
-0.321,0.495,-0.057
-0.139,0.51,-0.041
-0.163,0.525,0.906
-0.156,0.536,1.899
-0.156,0.54,2.835
-0.136,0.542,-2.455
-0.148,0.535,-1.499
-0.137,0.518,-0.513
0.056,0.511,-0.082
0.682,0.476,-0.069
1.293,0.427,-0.099
1.875,0.377,-0.087
2.464,0.307,-0.124
3.043,0.239,-0.145
3.597,0.143,-0.184
4.213,0.035,-0.17
4.845,-0.091,-0.193
5.474,-0.214,-0.153
6.094,-0.314,-0.178
6.697,-0.445,-0.169
7.325,-0.559,-0.196
7.952,-0.715,-0.236
8.363,-0.811,-0.183
8.364,-0.809,-0.625
8.818,-1.14,-0.677
9.237,-1.501,-0.851
9.608,-1.943,-0.908
9.923,-2.46,-1.052
10.188,-3.008,-1.141
10.403,-3.595,-1.204
10.591,-4.162,-1.223
10.785,-4.751,-1.225
10.979,-5.344,-1.248
11.152,-5.97,-1.277
11.315,-6.6,-1.301
11.463,-7.226,-1.33
11.587,-7.796,-1.386
11.69,-8.396,-1.414
11.778,-8.991,-1.443
11.814,-9.64,-1.484
11.824,-10.289,-1.511
11.829,-10.934,-1.569
11.795,-11.573,-1.63
11.737,-12.213,-1.652
11.67,-12.85,-1.709
11.54,-13.389,-1.687
11.396,-14.164,-1.739
11.246,-14.757,-1.841
11.036,-15.346,-1.85
10.83,-15.921,-1.847
10.611,-16.52,-1.831
10.386,-17.156,-1.84
10.151,-17.796,-1.801
9.964,-18.422,-1.81
9.792,-19.053,-1.807
9.595,-19.669,-1.86
9.377,-20.29,-1.881
9.153,-20.896,-1.884
9.017,-21.23,-1.92
9.041,-21.21,-2.419
9.053,-21.234,-2.962
9.063,-21.257,-3.018
8.467,-21.236,3.097
7.832,-21.209,3.057
7.167,-21.112,3.108
6.504,-21.041,3.083
5.854,-20.978,-3.103
5.196,-20.951,-3.128
4.545,-20.914,-3.077
3.882,-20.882,-3.125
3.167,-20.944,-2.969
2.718,-20.993,2.953
2.14,-20.904,3.075
1.836,-20.875,3.047
2.02,-20.865,3.116
1.682,-20.746,2.692
1.086,-20.462,2.795
0.478,-20.224,2.751
0.221,-20.103,2.746
-0.18,-20.068,-3.131
-0.861,-20.062,-3.061
-1.528,-20.095,-3.094
-2.186,-20.078,-3.161
-2.785,-19.96,2.903
-3.361,-19.804,2.988
-3.984,-19.715,3.026
-4.622,-19.613,3.025
-5.302,-19.546,-3.188
-5.931,-19.486,3.041
-6.543,-19.394,2.968
-7.208,-19.288,3.074
-7.798,-19.246,3.106
-7.757,-19.221,-2.984
-7.749,-19.225,2.709
-8.128,-18.875,2.285
-8.519,-18.435,2.294
-8.928,-17.969,2.284
-9.334,-17.49,2.243
-9.406,-17.372,2.327
-9.393,-17.291,1.843
-9.458,-16.756,1.725
-9.506,-16.179,1.798
-9.442,-15.551,1.835
-9.382,-14.977,1.824
-9.376,-14.928,1.508
-9.217,-14.276,1.512
-9.072,-13.662,1.524
-8.919,-13.066,1.62
-8.823,-12.469,1.64
-8.731,-11.878,1.511
-8.629,-11.123,1.481
-8.495,-10.503,1.37
-8.338,-9.882,1.4
-8.198,-9.253,1.513
-8.095,-8.624,1.403
-7.964,-7.998,1.469
-7.901,-7.372,1.681
-7.913,-6.748,1.705
-7.88,-6.123,1.534
-7.824,-5.523,1.648
-7.832,-4.953,1.623
-7.77,-4.304,1.535
-7.675,-3.654,1.478
-7.548,-3.012,1.479
-7.411,-2.351,1.378
-7.24,-1.709,1.419
-7.104,-1.059,1.412
-6.949,-0.418,1.441
-6.844,0.254,1.462
-6.742,0.9,1.516
-6.705,0.967,1.411
-6.684,0.979,0.802
-6.667,0.999,0.208
-6.206,1.001,-0.017
-5.558,1,-0.003
-4.927,0.986,-0.056
-4.289,0.946,-0.079
-3.655,0.9,-0.078
-3.029,0.827,-0.19
-2.413,0.691,-0.235
-1.799,0.546,-0.247
-1.19,0.396,-0.248
-0.618,0.243,-0.187
-0.03,0.16,-0.145
0.531,0.064,-0.204
0.831,0.002,-0.226
0.811,0.006,-0.222
1.309,-0.107,-0.213
1.928,-0.152,-0.029
2.555,-0.161,-0.048
3.192,-0.208,-0.086
3.819,-0.271,-0.142
4.45,-0.334,-0.05
5.075,-0.365,-0.086
5.351,-0.394,0.088
5.358,-0.407,1.075
5.367,-0.189,1.57
5.351,0.43,1.609
5.326,1.049,1.604
5.29,1.692,1.654
5.233,2.333,1.662
5.14,2.967,1.755
5.064,3.31,1.825
5.066,3.309,2.788
5.059,3.313,-2.461
5.057,3.306,-1.47
5.086,3.294,-0.483
5.109,3.296,0.173
5.121,3.292,-0.357
5.14,3.278,-0.956
5.149,3.265,-1.583
5.108,2.63,-1.631
5.063,1.997,-1.697
4.98,1.38,-1.726
4.89,0.763,-1.751
4.771,0.155,-1.78
4.735,-0.001,-1.727
4.738,0.021,-0.714
4.801,0.054,0.241
4.814,0.078,1.148
4.852,0.055,2.091
4.859,0.052,-3.209
4.865,0.067,-2.165
4.862,0.053,-1.152
4.982,-0.021,-0.523
5.556,-0.328,-0.422
6.136,-0.536,-0.291
6.729,-0.723,-0.3
6.971,-0.796,-0.327
6.972,-0.794,-0.973
6.968,-0.893,-1.53
6.986,-1.488,-1.546
6.984,-2.113,-1.585
6.97,-2.906,-1.604
6.956,-3.184,-1.633
6.951,-3.199,-1.92
6.931,-3.208,-2.583
6.922,-3.204,-3.184
6.915,-3.198,2.381
6.914,-3.201,1.808
6.907,-3.193,1.157
6.9,-3.189,0.544
6.89,-3.186,-0.068
6.88,-3.183,-0.243
6.889,-3.192,0.679
6.979,-2.953,1.215
7.084,-2.686,1.209
7.008,-2.344,1.826
6.952,-2.065,1.331
7.055,-1.939,0.778
7.506,-1.505,0.781
7.966,-1.067,0.733
7.99,-1.048,0.481
8,-1.05,-0.107
7.998,-1.045,-0.653
8.429,-1.401,-0.681
8.904,-1.774,-0.679
9.384,-2.185,-0.74
9.727,-2.492,-0.777
9.723,-2.496,-0.1
9.778,-2.456,0.578
10.332,-2.081,0.625
10.836,-1.673,0.702
11.307,-1.227,0.812
11.47,-1.053,0.953
11.469,-1.037,1.975
11.478,-1.039,-3.301
11.475,-1.022,-2.317
11.461,-1.016,-1.265
11.555,-1.153,-1.032
12.001,-1.589,-0.691
12.475,-1.975,-0.693
12.918,-2.38,-0.787
12.948,-2.434,-0.334
12.816,-2.429,0.026
12.831,-2.406,1.024
12.811,-2.379,2.223
12.82,-2.375,-3.109
13.076,-2.289,-2.791
13.091,-2.295,-2.801
13.09,-2.308,-2.823
13.108,-2.299,-2.641
13.028,-2.359,-2.361
12.57,-2.814,-2.323
12.133,-3.255,-2.417
11.592,-3.592,-2.688
11.032,-3.867,-2.724
10.495,-4.097,-2.805
10.515,-4.07,-2.276
10.5,-4.063,-1.305
10.62,-4.392,-1.18
10.838,-4.957,-1.22
10.923,-5.218,-1.323
10.949,-5.197,-1.956
10.98,-5.191,-2.551
10.477,-5.419,-2.757
9.891,-5.642,-2.84
9.302,-5.847,-2.738
8.685,-6.097,-2.731
8.394,-6.23,-2.786
8.099,-6.22,-3.21
7.65,-6.183,-3.254
7.652,-6.185,-2.823
7.708,-6.161,-2.606
7.718,-6.158,-1.637
7.724,-6.163,-0.396
7.725,-6.165,-0.05
7.725,-6.166,-0.049
7.718,-6.17,-0.036
7.718,-6.171,-0.045
7.751,-6.173,-0.041
8.434,-6.189,-0.046
9.1,-6.234,-0.087
9.453,-6.273,-0.132
9.429,-6.272,-0.08
9.442,-6.284,-0.711
9.44,-6.296,-1.387
9.405,-6.852,-1.615
9.377,-7.516,-1.643
9.302,-8.177,-1.651
9.254,-8.849,-1.643
9.208,-9.333,-1.673
9.202,-9.342,-2.107
9.2,-9.328,-2.749
9.218,-9.314,-3.369
9.233,-9.313,2.286
9.231,-9.32,1.721
9.227,-9.306,1.131
9.224,-9.293,0.475
9.221,-9.295,0.677
9.238,-9.264,1.31
9.385,-8.62,1.328
9.515,-7.961,1.43
9.605,-7.302,1.443
9.655,-6.815,1.486
9.653,-6.817,1.108
9.64,-6.82,0.486
9.907,-6.786,0.064
10.519,-6.748,0.043
11.165,-6.731,-0.021
11.526,-6.744,-0.109
11.523,-6.726,-0.755
11.526,-6.697,-1.363
11.513,-7.116,-1.62
11.45,-7.758,-1.708
11.364,-8.29,-1.748
11.354,-8.268,-0.908
11.633,-8.334,-0.23
12.238,-8.459,-0.222
12.813,-8.603,-0.278
13.406,-8.779,-0.322
14.047,-8.994,-0.357
14.664,-9.258,-0.44
15.138,-9.473,-0.42
15.146,-9.476,-0.62
15.163,-9.497,-1.252
15.166,-9.499,-1.891
15.169,-9.502,-2.522
15.171,-9.504,-3.096
15.17,-9.505,2.537
15.175,-9.51,1.977
15.178,-9.516,1.35
15.181,-9.517,0.896
15.181,-9.519,1.458
15.184,-9.502,2.46
15.189,-9.5,-3.487
15.196,-9.5,-3.492
14.753,-9.341,-3.456
14.136,-9.164,-3.459
13.516,-8.962,-3.449
12.888,-8.795,-3.421
12.257,-8.626,-3.384
11.776,-8.53,-3.354
11.794,-8.522,-2.869
11.785,-8.514,-1.932
11.765,-8.757,-1.629
11.714,-9.381,-1.684
11.637,-10.013,-1.745
11.572,-10.662,-1.637
11.532,-11.315,-1.519
11.536,-11.972,-1.604
11.478,-12.627,-1.706
11.357,-13.278,-1.724
11.412,-13.889,-1.395
11.49,-14.495,-1.468
11.516,-15.221,-1.553
11.505,-15.688,-1.57
11.488,-15.668,-0.709
11.758,-15.675,-0.086
12.394,-15.729,-0.239
13.023,-15.88,-0.318
13.64,-16.079,-0.331
14.296,-16.318,-0.388
14.673,-16.486,-0.402
14.678,-16.504,0.473
14.671,-16.501,1.672
14.702,-16.519,-3.655
14.653,-16.502,-3.43
14.01,-16.333,-3.429
13.393,-16.149,-3.414
12.773,-16.013,-3.386
12.153,-15.873,-3.362
11.605,-15.761,-3.378
11.459,-15.707,-2.979
11.43,-15.682,-1.974
11.347,-16.087,-1.71
11.251,-16.75,-1.718
11.149,-17.356,-1.759
11.04,-17.941,-1.735
10.93,-18.538,-1.794
10.789,-19.151,-1.828
10.623,-19.743,-1.904
10.425,-20.378,-1.932
10.191,-21.011,-1.962
9.937,-21.619,-2.042
9.851,-21.813,-1.991
9.857,-21.827,-0.992
9.879,-21.825,-0.325
9.883,-21.825,-0.326
10.268,-21.904,-0.195
10.913,-22.048,-0.253
11.51,-22.216,-0.281
12.157,-22.424,-0.346
12.782,-22.68,-0.439
13.415,-22.911,-0.277
14.09,-23.048,-0.221
14.219,-23.077,-0.251
14.245,-23.052,0.386
14.243,-23.023,1.452
14.274,-23.093,2.279
14.278,-23.061,-2.983
14.266,-23.035,-2.06
14.254,-23.045,-1.254
14.265,-23.019,-1.734
14.283,-23.016,-2.36
14.289,-23.018,-2.993
14.129,-22.95,-3.57
13.493,-22.651,-3.606
12.876,-22.362,-3.517
12.233,-22.132,-3.382
11.602,-21.983,-3.423
11.005,-21.843,-3.342
10.993,-21.875,-3.749
10.962,-21.885,2.034
10.988,-21.909,-3.744
10.799,-21.872,-3.1
10.189,-21.823,-3.292
9.558,-21.75,-3.243
8.97,-21.7,-3.306
8.961,-21.709,-2.536
8.928,-21.755,-1.716
8.887,-22.31,-1.657
8.877,-22.881,-1.697
8.847,-23.468,-1.691
8.79,-23.882,-1.744
8.808,-23.896,-1.994
8.766,-24.027,-1.725
8.869,-24.041,-0.801
8.915,-24.028,0.174
8.928,-24.022,1.199
8.949,-24.034,2.168
8.917,-24.027,1.803
8.758,-23.369,1.817
8.564,-22.728,1.891
8.337,-22.103,1.933
8.083,-21.488,1.975
7.935,-21.204,2.054
7.956,-21.222,-3.388
7.34,-21.087,-3.271
6.71,-21.019,-3.174
6.051,-21.019,-3.149
5.381,-21.004,-3.145
4.844,-21.022,-3.074
4.296,-21.059,-3.009
3.766,-21.136,-3.015
3.224,-21.206,-3.02
3.062,-21.203,-2.82
3.084,-21.281,-1.858
3,-21.944,-1.63
2.969,-22.593,-1.657
2.895,-23.295,-1.701
2.784,-23.957,-1.743
2.687,-24.377,-1.81
2.709,-24.39,-1.005
2.733,-24.394,0.012
2.755,-24.397,1.025
2.739,-24.126,1.796
2.68,-23.447,1.551
2.687,-22.76,1.633
2.642,-22.071,1.675
2.649,-21.447,1.593
2.631,-21.048,1.637
2.626,-21.051,1.972
2.6,-21.047,-3.381
1.933,-20.87,-3.379
1.404,-20.712,-3.376
1.43,-20.722,-2.914
1.415,-20.742,-1.879
1.41,-21.311,-1.575
1.387,-22.031,-1.627
1.197,-22.729,-1.848
0.975,-23.408,-1.841
0.762,-24.05,-1.844
0.517,-24.709,-1.943
0.661,-24.37,-1.997
0.793,-24.115,-2.074
0.707,-24.161,-2.616
0.61,-24.106,-3.265
0.547,-24.036,-3.929
0.53,-23.992,1.731
0.611,-23.635,1.315
0.85,-22.979,1.211
1.088,-22.302,1.279
1.277,-21.637,1.36
1.402,-21.057,1.376
1.354,-20.988,2.042
1.228,-20.98,-3.118
0.565,-20.994,-3.081
-0.077,-21.008,-3.204
-0.711,-20.983,-3.212
-1.335,-20.93,-3.299
-1.735,-20.87,-3.331
-2.352,-20.763,-3.252
-3.003,-20.663,-3.321
-3.627,-20.557,-3.33
-4.238,-20.428,-3.376
-4.742,-20.291,-3.461
-4.775,-20.278,-2.752
-4.876,-20.545,-1.862
-5.019,-21.24,-1.57
-4.956,-21.973,-1.283
-4.694,-22.679,-1.119
-4.497,-23.321,-1.459
-4.589,-24.005,-1.719
-4.58,-24.208,-0.923
-4.513,-24.177,0.097
-4.492,-24.175,1.123
-4.475,-23.859,1.633
-4.467,-23.214,1.626
-4.444,-22.513,1.612
-4.535,-21.818,1.887
-4.731,-21.174,1.879
-4.853,-20.677,1.807
-4.822,-20.713,-3.877
-5.088,-20.67,-3.226
-5.787,-20.566,-3.157
-6.496,-20.547,-3.057
-6.48,-20.557,-2.539
-6.451,-20.631,-1.691
-6.553,-21.319,-1.653
-6.635,-21.959,-1.647
-6.725,-22.63,-1.62
-6.796,-23.337,-1.645
-6.924,-24.033,-1.703
-6.984,-24.355,-1.648
-6.841,-23.669,-1.736
-6.746,-23.347,-1.865
-6.721,-23.338,-2.512
-6.7,-23.334,-3.118
-6.696,-23.319,-3.74
-6.684,-23.303,1.93
-6.631,-23.037,1.485
-6.547,-22.359,1.549
-6.577,-21.837,1.895
-6.764,-21.241,1.862
-6.966,-20.612,1.903
-7.074,-20.328,-4.229
-7.067,-20.309,-3.149
-7.586,-20.525,-2.704
-8.09,-20.662,-2.848
-8.775,-20.812,-2.883
-9.463,-20.926,-2.895
-10.121,-21.064,-2.868
-10.755,-21.241,-2.794
-11.216,-21.375,-2.822
-11.25,-21.43,-2.289
-11.172,-21.433,-1.25
-11.078,-21.459,-0.416
-11.118,-21.533,0.383
-11.096,-21.651,1.408
-11.133,-21.701,1.154
-10.681,-21.471,0.499
-10.054,-21.149,0.613
-9.478,-20.771,0.667
-8.994,-20.394,0.726
-8.442,-20.05,0.611
-7.867,-19.696,0.645
-7.312,-19.292,0.664
-6.753,-18.837,0.735
-6.274,-18.486,0.466
-6.242,-18.497,-0.054
-6.245,-18.529,-0.693
-6.294,-18.507,-1.025
-6.325,-18.511,-1.586
-6.333,-18.547,-2.184
-6.311,-18.528,-2.744
-6.836,-18.573,-3.029
-7.446,-18.533,-3.226
-8.142,-18.482,-3.123
-8.827,-18.459,-3.261
-9.513,-18.375,-3.176
-10.334,-18.254,-3.352
-11.009,-18.12,-3.278
-11.669,-17.998,-3.337
-12.344,-17.863,-3.269
-12.354,-17.864,-3.203
-12.353,-17.978,-2.113
-12.309,-18.031,-1.045
-12.293,-18.037,-0.411
-11.973,-18.051,0.043
-11.266,-18.03,0.074
-10.553,-18.026,0.075
-9.85,-17.981,0.133
-9.164,-17.899,0.17
-8.431,-17.799,0.182
-8.265,-17.745,0.628
-8.239,-17.739,1.623
-8.29,-17.095,1.7
-8.338,-16.395,1.668
-8.344,-16.38,-4.017
-8.327,-16.346,-3.217
-8.963,-16.269,-3.198
-9.628,-16.133,-3.256
-10.177,-16.059,-3.193
-10.164,-16.059,-3.562
-10.182,-16.027,-4.215
-10.171,-15.981,1.451
-10.136,-15.942,0.911
-10.111,-15.939,0.317
-9.528,-15.982,-0.158
-8.824,-16.133,-0.193
-8.199,-16.312,-0.262
-8.096,-16.323,0.167
-8.102,-16.298,1.093
-8.131,-15.995,1.732
-8.165,-15.276,1.628
-8.181,-14.546,1.691
-8.155,-13.81,1.529
-8.126,-13.169,1.616
-8.115,-12.505,1.438
-8.039,-11.871,1.548
-8.042,-11.285,1.688
-8.058,-10.723,1.562
-8.085,-10.035,1.652
-8.106,-9.968,1.808
-8.126,-9.995,-3.545
-8.748,-9.872,-3.254
-9.195,-9.796,-3.283
-9.202,-9.786,-2.647
-9.189,-9.83,-1.651
-9.157,-9.846,-0.725
-9.145,-9.836,-0.006
-8.454,-9.752,0.149
-7.738,-9.71,0.08
-7.657,-9.695,0.638
-7.647,-9.719,1.501
-7.609,-9.111,1.585
-7.611,-8.535,1.605
-7.585,-8.554,-3.837
-7.821,-8.502,-3.223
-8.479,-8.425,-3.166
-9.137,-8.383,-3.188
-9.783,-8.319,-3.172
-9.991,-8.288,-3.306
-10,-8.291,-3.885
-10.124,-7.968,-4.319
-10.341,-7.331,-4.322
-10.436,-7.079,-4.345
-10.421,-7.028,1.381
-10.386,-6.986,0.788
-10.343,-6.967,0.292
-10.325,-6.979,-0.343
-10.328,-6.976,-0.9
-10.041,-7.437,-0.969
-9.651,-8.009,-0.873
-9.379,-8.261,-0.176
-8.816,-8.373,-0.125
-8.223,-8.463,-0.048
-8.27,-8.483,0.392
-8.296,-8.486,1.066
-8.204,-8.124,1.335
-8.027,-7.442,1.39
-7.906,-6.731,1.462
-7.826,-6.013,1.54
-7.825,-5.344,1.626
-7.868,-4.682,1.683
-7.847,-4.016,1.518
-7.816,-3.354,1.574
-7.838,-2.688,1.651
-7.889,-2.056,1.693
-7.917,-1.852,-4.305
-7.922,-1.839,-3.363
-8.541,-1.776,-3.221
-9.187,-1.612,-3.363
-9.812,-1.459,-3.368
-9.812,-1.45,-2.64
-9.828,-1.465,-1.67
-9.819,-1.462,-0.684
-9.791,-1.463,0.23
-9.781,-1.446,0.907
-9.767,-1.439,0.234
-9.543,-1.49,-0.258
-8.935,-1.673,-0.246
-8.325,-1.862,-0.289
-7.765,-2.047,-0.275
-7.729,-2.026,0.459
-7.743,-1.99,1.346
-7.554,-1.257,1.278
-7.289,-0.543,1.259
-7.149,0.187,1.435
-7,0.91,1.398
-6.878,1.637,1.445
-6.768,2.259,1.406
-6.645,2.886,1.4
-6.505,3.476,1.354
-6.371,4.053,1.352
-6.308,4.321,1.491
-6.331,4.331,-3.732
-6.35,4.327,-2.951
-6.365,4.33,-2.003
-6.383,4.316,-0.961
-6.386,4.302,-0.095
-6.403,4.315,-0.311
-6.396,4.322,-0.871
-6.386,4.312,-1.485
-6.419,4.063,-1.714
-6.516,3.495,-1.715
-6.61,2.864,-1.722
-6.723,2.233,-1.735
-6.826,1.599,-1.732
-6.952,0.971,-1.757
-6.978,0.821,-1.275
-6.992,0.807,-0.351
-6.636,0.787,0.004
-6.006,0.756,-0.088
-5.382,0.686,-0.073
-4.786,0.638,-0.101
-4.201,0.564,-0.098
-3.606,0.509,-0.1
-2.924,0.412,-0.141
-2.242,0.311,-0.151
-1.567,0.174,-0.206
-1.02,0.058,-0.213
-1.012,0.075,0.637
-0.975,0.156,1.552
-0.921,0.835,1.492
-0.846,1.497,1.459
-0.742,2.125,1.457
-0.684,2.752,1.515
-0.622,3.355,1.514
-0.61,3.514,1.696
-0.577,3.539,-3.561
-0.578,3.562,-2.581
-0.58,3.565,-1.579
-0.536,3.584,-0.603
-0.478,3.585,0.084
-0.446,3.557,-0.488
-0.428,3.53,-1.046
-0.422,3.525,-1.632
-0.571,2.925,-1.789
-0.758,2.338,-1.873
-0.824,2.098,-1.49
-0.732,1.371,-1.439
-0.711,0.866,-1.552
-0.709,0.911,-1.547
-0.795,0.207,-1.793
-1.056,-0.438,-1.984
-1.245,-0.795,-2.052
-1.22,-0.829,-1.471
-1.162,-0.817,-0.453
-1.12,-0.791,0.559
-1.095,-0.813,1.543
-1.04,-0.819,-3.842
-1.354,-0.62,-3.569
-1.927,-0.295,-3.639
-2.494,0.09,-3.675
-3.077,0.465,-3.44
-3.748,0.644,-3.219
-4.43,0.646,-2.922
-4.333,0.755,-2.443
-4.721,0.19,-2.171
-5.168,-0.452,-2.155
-5.516,-0.927,-2.224
-6.03,-1.597,-2.228
-6.447,-2.071,-2.295
-6.964,-2.664,-2.274
-7.331,-3.068,-2.323
-7.307,-3.149,-1.633
-7.342,-3.674,-1.571
-7.335,-4.343,-1.501
-7.297,-4.983,-1.507
-7.27,-5.774,-1.481
-7.222,-6.55,-1.498
-7.127,-6.444,-1.866
-7.35,-7.026,-1.804
-7.526,-7.566,-1.791
-7.687,-8.075,-1.782
-7.854,-8.621,-1.805
-8.001,-9.042,-1.841
-7.599,-9.545,-1.29
-7.434,-10.224,-1.543
-7.465,-10.718,-1.617
-7.516,-11.369,-1.659
-7.606,-12,-1.675
-7.699,-12.605,-1.727
-7.829,-13.192,-1.752
-7.965,-13.695,-1.814
-8.152,-14.119,-1.797
-8.149,-14.115,-1.292
-8.005,-14.769,-1.276
-7.852,-15.452,-1.3
-7.712,-16.155,-1.31
-7.581,-16.856,-1.312
-7.45,-17.496,-1.4
-7.399,-18.086,-1.485
-7.402,-18.661,-1.551
-7.456,-19.181,-1.621
-7.544,-19.539,-1.637
-7.242,-19.669,-0.969
-7.025,-19.446,0.005
-6.366,-19.451,0.075
-5.941,-19.472,-0.09
-5.349,-19.58,-0.056
-4.712,-19.629,-0.145
-4.125,-19.722,-0.201
-3.639,-19.84,-0.198
-2.912,-19.996,-0.111
-2.248,-20.06,-0.169
-1.774,-20.157,-0.226
-1.918,-20.203,-0.163
-1.061,-19.966,0.163
-0.233,-19.809,0.143
0.363,-19.726,-0.012
0.774,-19.636,-0.252
1.088,-19.71,-0.324
1.744,-19.956,-0.072
2.509,-19.988,0.009
3.486,-19.922,0.001
3.989,-19.909,-0.16
4.644,-19.991,-0.162
5.05,-20.048,-0.248
5.405,-20.159,-0.273
5.616,-20.242,-0.337
6.045,-20.408,-0.258
6.321,-20.504,-0.285
6.872,-20.642,-0.22
7.702,-20.736,-0.032
8.329,-20.755,-0.096
8.955,-20.836,-0.102
9.056,-20.908,-0.161
8.945,-21.252,0.69
8.98,-21.312,-4.698
9.003,-21.341,-4.639
9.035,-21.427,-4.642
9.026,-20.962,-4.642
8.969,-20.104,-4.637
8.988,-19.551,1.361
9.185,-18.851,-4.89
9.345,-18.13,-4.886
9.501,-17.391,-4.872
9.621,-16.922,-4.9
9.773,-16.376,-4.855
9.888,-15.892,-4.868
10.02,-15.306,-4.821
10.127,-14.756,-4.815
10.226,-14.19,-4.769
10.299,-13.711,-4.774
10.36,-13.12,-4.717
10.395,-12.542,-4.697
10.39,-11.85,-4.66
10.382,-11.257,-4.696
10.405,-10.634,-4.682
10.423,-10.001,-4.674
10.448,-9.414,-4.685
10.466,-8.774,-4.66
10.491,-8.252,-4.692
10.514,-7.609,-4.659
10.532,-7.039,-4.668
10.585,-6.46,-4.622
10.607,-5.852,-4.596
10.623,-5.186,-4.661
10.669,-4.853,-4.639
10.777,-4.804,-3.923
10.325,-4.318,-3.775
9.866,-3.878,-4.097
9.553,-3.325,-4.005
9.221,-2.776,-4.185
